NAME,ADDRESS,CITY,STATE,ZIP,TYPE,STATUS,COUNTRY,LATITUDE,LONGITUDE,,,,,,,,,,,,,,,,,,
PAM REHABILITATION HOSPITAL OF VICTORIA,101 JAMES COLEMAN DRIVE,VICTORIA,TX,77904,REHABILITATION,OPEN,USA,28.8557836,-97.02265217,,,,,,,,,,,,,,,,,,
WARM SPRINGS REHABILITATION HOSPITAL OF THOUSAND OAKS,14747 JONES MALTSBERGER ROAD,SAN ANTONIO,TX,78247,REHABILITATION,OPEN,USA,29.57636556,-98.44485484,,,,,,,,,,,,,,,,,,
WARM SPRINGS REHABILITATION HOSPITAL OF WESTOVER HILLS,10323 STATE HWY 151,SAN ANTONIO,TX,78251,REHABILITATION,OPEN,USA,29.45190785,-98.68457631,,,,,,,,,,,,,,,,,,
LAS PALMAS REHABILITATION HOSPITAL,300 WAYMORE,EL PASO,TX,79902,REHABILITATION,OPEN,USA,31.78905323,-106.508826,,,,,,,,,,,,,,,,,,
REBA MCENTIRE CENTER FOR REHABILITATION,1200 REBA MCENTIRE LANE,DENISON,TX,75020,REHABILITATION,OPEN,USA,33.77021768,-96.55128107,,,,,,,,,,,,,,,,,,
PAM REHABILITATION HOSPITAL OF CLEAR LAKE,110 EAST MEDICAL CENTER BOULEVARD,WEBSTER,TX,77598,REHABILITATION,OPEN,USA,29.54327694,-95.12004858,,,,,,,,,,,,,,,,,,
WARM SPRINGS REHABILITATION HOSPITAL OF KYLE,5980 KYLE PARKWAY,KYLE,TX,78640,REHABILITATION,OPEN,USA,30.00839095,-97.85628014,,,,,,,,,,,,,,,,,,
REHAB CENTER AT RENAISSANCE,5403 DOCTORS DRIVE,EDINBURG,TX,78539,REHABILITATION,OPEN,USA,26.25518708,-98.20633362,,,,,,,,,,,,,,,,,,
CECIL R BOMAR REHABILITATION CENTER,707 WOOD STREET,NACOGDOCHES,TX,75961,REHABILITATION,OPEN,USA,31.61197484,-94.64665259,,,,,,,,,,,,,,,,,,
WEATHERFORD REHABILITATION HOSPITAL LLC,703 EUREKA ST,WEATHERFORD,TX,76086,REHABILITATION,OPEN,USA,32.75062142,-97.78774264,,,,,,,,,,,,,,,,,,
TEXAS REHABILITATION HOSPITAL OF ARLINGTON,900 W ARBROOK BLVD,ARLINGTON,TX,76015,REHABILITATION,OPEN,USA,32.68212164,-97.11936982,,,,,,,,,,,,,,,,,,
CENTRAL TEXAS REHABILIATION HOSPITAL,700 WEST 45TH STREET,AUSTIN,TX,78751,REHABILITATION,OPEN,USA,30.31227048,-97.73479337,,,,,,,,,,,,,,,,,,
LAREDO REHABILITATION HOSPITAL,2005 A BUSTAMENTE STREET,LAREDO,TX,78041,REHABILITATION,OPEN,USA,27.5338972,-99.47366602,,,,,,,,,,,,,,,,,,
PROVIDENCE HOSPITAL,230 CALLE DEL NORTE,LAREDO,TX,78041,REHABILITATION,OPEN,USA,27.55637042,-99.49195932,,,,,,,,,,,,,,,,,,
WISE REGIONAL HEALTH INPATIENT REHABILITATION,2000 SOUTH FM 51,DECATUR,TX,76234,REHABILITATION,OPEN,USA,33.21784466,-97.59338257,,,,,,,,,,,,,,,,,,
PHYSICIANS SURGICAL HOSPITAL - QUAIL CREEK,6819 PLUM CREEK DRIVE,AMARILLO,TX,79124,SPECIAL,OPEN,USA,35.21042221,-101.9127795,,,,,,,,,,,,,,,,,,
TEXAS HEALTH HEART & VASCULAR HOSPITAL  ARLINGTON,800 W. RANDOL MILL  RD.,ARLINGTON,TX,76012,SPECIAL,OPEN,USA,32.74750293,-97.11722863,,,,,,,,,,,,,,,,,,
NORTHWEST HILLS SURGICAL HOSPITAL,6818 AUSTIN CENTER BOULEVARD,AUSTIN,TX,78731,SPECIAL,OPEN,USA,30.35051386,-97.75171622,,,,,,,,,,,,,,,,,,
USMD HOSPITAL AT ARLINGTON,801 WEST I-20,ARLINGTON,TX,76017,SPECIAL,OPEN,USA,32.67980941,-97.11791224,,,,,,,,,,,,,,,,,,
BAYLOR ORTHOPEDIC AND SPINE HOSPITAL AT ARLINGTON,707 HIGHLANDER BOULEVARD,ARLINGTON,TX,76015,SPECIAL,OPEN,USA,32.68289778,-97.11697677,,,,,,,,,,,,,,,,,,
CHRISTUS SOUTHEAST TEXAS ORTHOPEDIC SPECIALTY CENTER,3650 LAUREL AVENUE,BEAUMONT,TX,77707,SPECIAL,OPEN,USA,30.08338278,-94.1398084,,,,,,,,,,,,,,,,,,
BELLAIRE SURGICAL HOSPITAL HOLDINGS LLC,411 FIRST STREET,BELLAIRE,TX,77401,SPECIAL,OPEN,USA,29.7099774,-95.4626713,,,,,,,,,,,,,,,,,,
THE HEART HOSPITAL BAYLOR DENTON,2801 SOUTH MAHILL ROAD,DENTON,TX,76208,SPECIAL,OPEN,USA,33.17662147,-97.08734292,,,,,,,,,,,,,,,,,,
EL PASO SPECIALTY HOSPITAL,1755 CURIE,EL PASO,TX,79902,SPECIAL,OPEN,USA,31.78036759,-106.4776047,,,,,,,,,,,,,,,,,,
USMD HOSPITAL AT FORT WORTH,5900 DIRKS ROAD,FORT WORTH,TX,76132,SPECIAL,OPEN,USA,32.64653072,-97.41869014,,,,,,,,,,,,,,,,,,
UNIVERSITY OF TEXAS M.D. ANDERSON CANCER CENTER,"1515 HOLCOMBE BOULEVARD, BOX 43",HOUSTON,TX,77030,SPECIAL,OPEN,USA,29.70703136,-95.39707717,,,,,,,,,,,,,,,,,,
TOPS SURGICAL SPECIALTY HOSPITAL,17080 RED OAK DRIVE,HOUSTON,TX,77090,SPECIAL,OPEN,USA,30.0188957,-95.44394499,,,,,,,,,,,,,,,,,,
HOUSTON HOSPITAL FOR SPECIALIZED SURGERY,5445 LA BRANCH STREET,HOUSTON,TX,77004,SPECIAL,OPEN,USA,29.72417952,-95.383959,,,,,,,,,,,,,,,,,,
TEXAS ORTHOPEDIC HOSPITAL,7401 SOUTH MAIN STREET,HOUSTON,TX,77030,SPECIAL,OPEN,USA,29.70021194,-95.4090686,,,,,,,,,,,,,,,,,,
LUBBOCK HEART HOSPITAL,4810 NORTH LOOP 289,LUBBOCK,TX,79416,SPECIAL,OPEN,USA,33.60321011,-101.9155688,,,,,,,,,,,,,,,,,,
THE HEART HOSPITAL BAYLOR PLANO,1100 ALLIED DRIVE,PLANO,TX,75093,SPECIAL,OPEN,USA,33.01459949,-96.7893949,,,,,,,,,,,,,,,,,,
METHODIST AMBULATORY SURGERY HOSPITAL - NORTHWEST,9150 HUEBNER ROAD,SAN ANTONIO,TX,78240,SPECIAL,OPEN,USA,29.52688039,-98.59497177,,,,,,,,,,,,,,,,,,
SOUTH TEXAS SPINE AND SURGICAL HOSPITAL,18600 NORTH HARDY OAK BOULEVARD,SAN ANTONIO,TX,78258,SPECIAL,OPEN,USA,29.61325343,-98.47736715,,,,,,,,,,,,,,,,,,
TEXAS SPINE AND JOINT HOSPITAL,1814 ROSELAND BOULEVARD,TYLER,TX,75701,SPECIAL,OPEN,USA,32.32915158,-95.29852291,,,,,,,,,,,,,,,,,,
TEXAS INSTITUTE FOR SURGERY AT TEXAS HEALTH PRESBYTERIAN DALLAS,7115 GREENVILLE AVENUE,DALLAS,TX,75231,SPECIAL,OPEN,USA,32.87687764,-96.76226157,,,,,,,,,,,,,,,,,,
BAYLOR HEART AND VASCULAR CENTER,621 N. HALL STREET,DALLAS,TX,75226,SPECIAL,OPEN,USA,32.78817065,-96.78119411,,,,,,,,,,,,,,,,,,
LLANO SPECIALTY HOSPITAL,1409 9TH STREET,LUBBOCK,TX,79401,SPECIAL,CLOSED,USA,33.5867927,-101.8508308,,,,,,,,,,,,,,,,,,
BAYLOR SURGICAL HOSPITAL AT LAS COLINAS,400 WEST INTERSTATE 635,IRVING,TX,75063,SPECIAL,OPEN,USA,32.91229177,-96.95221323,,,,,,,,,,,,,,,,,,
CUMBERLAND SURGICAL HOSPITAL,5330 NORTH LOOP 1604 WEST,SAN ANTONIO,TX,78249,SPECIAL,OPEN,USA,29.59073867,-98.59035687,,,,,,,,,,,,,,,,,,
MCALLEN HEART HOSPITAL,1900 S D ST,MCALLEN,TX,78503,SPECIAL,OPEN,USA,26.18368016,-98.21822053,,,,,,,,,,,,,,,,,,
METHODIST SPECIALTY & TRANSPLANT HOSPITAL,8026 FLOYD CURL DR,SAN ANTONIO,TX,78229,SPECIAL,OPEN,USA,29.51422403,-98.57559924,,,,,,,,,,,,,,,,,,
SCOTT & WHITE PAVILION,1815 SOUTH 31ST STREET,TEMPLE,TX,76504,SPECIAL,OPEN,USA,31.08159961,-97.36289358,,,,,,,,,,,,,,,,,,
ALTUS BAYTOWN HOSPITAL,1455 MANOR DR,BAYTOWN,TX,77521,SPECIAL,OPEN,USA,29.7719621,-94.98134416,,,,,,,,,,,,,,,,,,
THE CORPUS CHRISTI MEDICAL CENTER - THE HEART HOSPITAL,7002 WILLIAMS DRIVE,CORPUS CHRISTI,TX,78413,SPECIAL,OPEN,USA,27.69273454,-97.34576165,,,,,,,,,,,,,,,,,,
PHYSICIANS SURGICAL HOSPITAL - PANHANDLE CAMPUS,7100 WEST 9TH STREET,AMARILLO,TX,79106,SPECIAL,OPEN,USA,35.20661691,-101.9186901,,,,,,,,,,,,,,,,,,
PARKWAY SURGICAL AND CARDIOVASCULAR HOSPITAL,3200 NORTH TARRANT PARKWAY,FORT WORTH,TX,76177,SPECIAL,OPEN,USA,32.89687799,-97.31290555,,,,,,,,,,,,,,,,,,
ST DAVIDS SURGICAL HOSPITAL A CAMPUS OF NORTH AUSTIN MEDICAL CTR,1201 W LOUIS HENNA BLVD,AUSTIN,TX,78681,SPECIAL,OPEN,USA,30.47714096,-97.69045862,,,,,,,,,,,,,,,,,,
WOMEN'S HOSPITAL AT RENAISSANCE,5502 SOUTH MCCOLL,EDINBURG,TX,78539,WOMEN,OPEN,USA,26.25267437,-98.20309755,,,,,,,,,,,,,,,,,,
SHELBY BAPTIST MEDICAL CENTER,"1000 FIRST STREET, NORTH",ALABASTER,AL,35007,GENERAL ACUTE CARE,OPEN,USA,33.25236487,-86.81304301,,,,,,,,,,,,,,,,,,
KINDRED HOSPITAL OF TUCSON,355 NORTH WILMOT,TUCSON,AZ,85711,LONG TERM CARE,OPEN,USA,32.22564684,-110.8585163,,,,,,,,,,,,,,,,,,
PALO VERDE BEHAVIORAL HEALTH,2695 NORTH CRAYCROFT ROAD,TUCSON,AZ,85712,PSYCHIATRIC,OPEN,USA,32.25593768,-110.8761188,,,,,,,,,,,,,,,,,,
CULLMAN REGIONAL MEDICAL CENTER,1912 ALABAMA HIGHWAY 157,CULLMAN,AL,35055,GENERAL ACUTE CARE,OPEN,USA,34.2013272,-86.80572957,,,,,,,,,,,,,,,,,,
"NOLAND HOSPITAL SHELBY, LLC",1000 FIRST STREET NORTH,ALABASTER,AL,35007,LONG TERM CARE,OPEN,USA,33.25338552,-86.81298709,,,,,,,,,,,,,,,,,,
ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,GENERAL ACUTE CARE,OPEN,USA,34.79385803,-87.68285017,,,,,,,,,,,,,,,,,,
"MEDICAL WEST, AN AFFILIATE OF UAB HEALTH SYSTEM",995 NINTH AVENUE SOUTHWEST,BESSEMER,AL,35021,GENERAL ACUTE CARE,OPEN,USA,33.37340448,-86.99328975,,,,,,,,,,,,,,,,,,
MARSHALL MEDICAL CENTER NORTH,8000 ALABAMA HIGHWAY 69,GUNTERSVILLE,AL,35976,GENERAL ACUTE CARE,OPEN,USA,34.36491335,-86.42135153,,,,,,,,,,,,,,,,,,
SOUTHEAST ALABAMA MEDICAL CENTER,1108 ROSS CLARK CIRCLE,DOTHAN,AL,36301,GENERAL ACUTE CARE,OPEN,USA,31.21630365,-85.36363112,,,,,,,,,,,,,,,,,,
MEDICAL CENTER BARBOUR,820 WEST WASHINGTON STREET,EUFAULA,AL,36027,GENERAL ACUTE CARE,OPEN,USA,31.88864508,-85.15640542,,,,,,,,,,,,,,,,,,
GREENE COUNTY HOSPITAL,509 WILSON AVENUE,EUTAW,AL,35462,GENERAL ACUTE CARE,OPEN,USA,32.84324894,-87.89048348,,,,,,,,,,,,,,,,,,
GROVE HILL MEMORIAL HOSPITAL,295 JACKSON HIGHWAY S,GROVE HILL,AL,36451,GENERAL ACUTE CARE,OPEN,USA,31.6943023,-87.77602463,,,,,,,,,,,,,,,,,,
CAVHCS-WEST,215 PERRY HILL RD,MONTGOMERY,AL,36109,GENERAL ACUTE CARE,OPEN,USA,32.37699114,-86.24368522,,,,,,,,,,,,,,,,,,
NORTH ALABAMA REGIONAL HOSPITAL,4218 HWY 31 S,DECATUR,AL,35609,PSYCHIATRIC,CLOSED,USA,34.5216167,-86.96702901,,,,,,,,,,,,,,,,,,
ATMORE COMMUNITY HOSPITAL,401 MEDICAL PARK DR.,ATMORE,AL,36502,GENERAL ACUTE CARE,OPEN,USA,31.01702387,-87.47879851,,,,,,,,,,,,,,,,,,
BAPTIST MEDICAL CENTER - PRINCETON,"701 PRINCETON AVENUE, S.W.",BIRMINGHAM,AL,35211,GENERAL ACUTE CARE,OPEN,USA,33.49800653,-86.84718778,,,,,,,,,,,,,,,,,,
NORTH MISSISSIPPI MEDICAL CENTER - HAMILTON,1256 MILITARY STREET SOUTH,HAMILTON,AL,35570,GENERAL ACUTE CARE,OPEN,USA,34.12597718,-87.99076878,,,,,,,,,,,,,,,,,,
BEACON CHILDREN'S HOSPITAL,150 HOSPITAL DRIVE,LUVERNE,AL,36049,PSYCHIATRIC,OPEN,USA,31.69458855,-86.26319151,,,,,,,,,,,,,,,,,,
THOMAS HOSPITAL,750 MORPHY AVENUE,FAIRHOPE,AL,36532,GENERAL ACUTE CARE,OPEN,USA,30.51887903,-87.88944744,,,,,,,,,,,,,,,,,,
DECATUR MORGAN HOSPITAL - PARKWAY CAMPUS,"1874 BELTLINE ROAD, S.W.",DECATUR,AL,35601,GENERAL ACUTE CARE,OPEN,USA,34.57689679,-87.01580866,,,,,,,,,,,,,,,,,,
DECATUR MORGAN HOSPITAL - DECATUR CAMPUS,"1201 SEVENTH STREET, SOUTHEAST",DECATUR,AL,35601,GENERAL ACUTE CARE,OPEN,USA,34.59034409,-86.97148153,,,,,,,,,,,,,,,,,,
GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,GENERAL ACUTE CARE,OPEN,USA,34.00773628,-85.96598214,,,,,,,,,,,,,,,,,,
HEALTHSOUTH REHABILITATION HOSPITAL OF GADSDEN,801 GOODYEAR AVENUE,GADSDEN,AL,35903,REHABILITATION,OPEN,USA,34.00674122,-85.96848844,,,,,,,,,,,,,,,,,,
FLOWERS HOSPITAL,4370 WEST MAIN STREET,DOTHAN,AL,36302,GENERAL ACUTE CARE,OPEN,USA,31.23742999,-85.45704246,,,,,,,,,,,,,,,,,,
LAKE MARTIN COMMUNITY HOSPITAL,201 MARIARDEN ROAD,DADEVILLE,AL,36853,GENERAL ACUTE CARE,OPEN,USA,32.81859857,-85.74113991,,,,,,,,,,,,,,,,,,
DEKALB REGIONAL MEDICAL CENTER,200 MEDICAL CENTER DRIVE,FORT PAYNE,AL,35968,GENERAL ACUTE CARE,OPEN,USA,34.44127984,-85.75621837,,,,,,,,,,,,,,,,,,
GEORGIANA MEDICAL CENTER,515 MIRANDA STREET,GEORGIANA,AL,36033,GENERAL ACUTE CARE,OPEN,USA,31.63632159,-86.74307505,,,,,,,,,,,,,,,,,,
RUSSELL HOSPITAL,3316 HIGHWAY 280,ALEXANDER CITY,AL,35010,GENERAL ACUTE CARE,OPEN,USA,32.93021327,-85.96956615,,,,,,,,,,,,,,,,,,
ANDALUSIA REGIONAL HOSPITAL,849 SOUTH THREE NOTCH STREET,ANDALUSIA,AL,36420,GENERAL ACUTE CARE,OPEN,USA,31.29579533,-86.49454911,,,,,,,,,,,,,,,,,,
CHEROKEE MEDICAL CENTER,400 NORTHWOOD DRIVE,CENTRE,AL,35960,GENERAL ACUTE CARE,OPEN,USA,34.1614583,-85.65108878,,,,,,,,,,,,,,,,,,
NORTH ALABAMA SPECIALTY HOSPITAL,700 WEST MARKET ST,ATHENS,AL,35611,LONG TERM CARE,OPEN,USA,34.80424558,-86.9788726,,,,,,,,,,,,,,,,,,
GRANDVIEW MEDICAL CENTER,3690 GRANDVIEW PARKWAY,BIRMINGHAM,AL,35243,GENERAL ACUTE CARE,OPEN,USA,33.43293355,-86.71744146,,,,,,,,,,,,,,,,,,
EASTPOINTE HOSPITAL,7400 ROPER LANE,DAPHNE,AL,36526,PSYCHIATRIC,OPEN,USA,30.63528915,-87.8951391,,,,,,,,,,,,,,,,,,
SOUTH BALDWIN REGIONAL MEDICAL CENTER,1613 NORTH MCKENZIE STREET,FOLEY,AL,36535,GENERAL ACUTE CARE,OPEN,USA,30.42583568,-87.68468565,,,,,,,,,,,,,,,,,,
BAYPOINTE BEHAVIORAL HEALTH,5800 SOUTHLAND DRIVE,MOBILE,AL,36693,PSYCHIATRIC,OPEN,USA,30.62480849,-88.17800813,,,,,,,,,,,,,,,,,,
WAHIAWA GENERAL HOSPITAL,128 LEHUA ST,WAHIAWA,HI,96786,GENERAL ACUTE CARE,OPEN,USA,21.49890111,-158.0259137,,,,,,,,,,,,,,,,,,
WILCOX MEMORIAL HOSPITAL,3420 KUHIO HWY,LIHUE,HI,96766,GENERAL ACUTE CARE,OPEN,USA,21.98614785,-159.3649245,,,,,,,,,,,,,,,,,,
SHRINERS HOSPITAL FOR  CHILDREN,1310 PUNAHOU ST,HONOLULU,HI,96826,CHILDREN,OPEN,USA,21.30047125,-157.8351435,,,,,,,,,,,,,,,,,,
STRAUB CLINIC AND  HOSPITAL,888 SO KING ST,HONOLULU,HI,96813,GENERAL ACUTE CARE,OPEN,USA,21.30285082,-157.8507059,,,,,,,,,,,,,,,,,,
KAU HOSPITAL,1 KAMANI ST,PAHALA,HI,96777,GENERAL ACUTE CARE,OPEN,USA,19.19966254,-155.472136,,,,,,,,,,,,,,,,,,
KAHI MOHALA,91-2301  FORT WEAVER RD,EWA BEACH,HI,96706,PSYCHIATRIC,OPEN,USA,21.37393687,-158.0340265,,,,,,,,,,,,,,,,,,
HILO MEDICAL CENTER,1190 WAIANUENUE AVE,HILO,HI,96720,GENERAL ACUTE CARE,OPEN,USA,19.7181397,-155.1128419,,,,,,,,,,,,,,,,,,
HAWAII STATE HOSPITAL,45-710 KEAAHALA RD,KANEOHE,HI,96744,PSYCHIATRIC,OPEN,USA,21.40513249,-157.8158549,,,,,,,,,,,,,,,,,,
CHEROKEE MENTAL HEALTH INSTITUTE,1200 WEST CEDAR STREET,CHEROKEE,IA,51012,PSYCHIATRIC,OPEN,USA,42.75716285,-95.57261431,,,,,,,,,,,,,,,,,,
SPENCER MUNICIPAL HOSPITAL,1200 1ST AVENUE EAST,SPENCER,IA,51301,GENERAL ACUTE CARE,OPEN,USA,43.15002638,-95.14308986,,,,,,,,,,,,,,,,,,
MERCY MEDICAL CENTER-NORTH IOWA,1000 FOURTH STREET SW,MASON CITY,IA,50401,GENERAL ACUTE CARE,OPEN,USA,43.15007558,-93.21671931,,,,,,,,,,,,,,,,,,
BOYS TOWN NATIONAL RESEARCH HOSPITAL,555 NORTH 30TH ST,OMAHA,NE,68131,CHILDREN,OPEN,USA,41.26424129,-95.95588849,,,,,,,,,,,,,,,,,,
CHI HEALTH IMMANUEL,6901 NORTH 72ND ST,OMAHA,NE,68122,GENERAL ACUTE CARE,OPEN,USA,41.32224315,-96.02028902,,,,,,,,,,,,,,,,,,
CHI HEALTH LAKESIDE,16901 LAKESIDE HILLS CT,OMAHA,NE,68130,GENERAL ACUTE CARE,OPEN,USA,41.23775265,-96.180395,,,,,,,,,,,,,,,,,,
SANFORD SHELDON MEDICAL CENTER,118 NORTH 7TH AVENUE,SHELDON,IA,51201,CRITICAL ACCESS,OPEN,USA,43.18711862,-95.84643707,,,,,,,,,,,,,,,,,,
SHENANDOAH MEMORIAL HOSPITAL,300 PERSHING AVENUE,SHENANDOAH,IA,51601,CRITICAL ACCESS,OPEN,USA,40.75508455,-95.37317521,,,,,,,,,,,,,,,,,,
CLARINDA MUNICIPAL HOSPITAL,17TH AND WELLS PO BOX 217,CLARINDA,IA,51632,GENERAL ACUTE CARE,CLOSED,USA,40.7297349,-95.04012087,,,,,,,,,,,,,,,,,,
MENTAL HEALTH INSTITUTE,1800 NORTH 16TH STREET,CLARINDA,IA,51632,PSYCHIATRIC,CLOSED,USA,40.75782323,-95.03558055,,,,,,,,,,,,,,,,,,
CHI HEALTH MERCY HOSPITAL,800 MERCY DRIVE,COUNCIL BLUFFS,IA,51502,GENERAL ACUTE CARE,OPEN,USA,41.26878673,-95.83879432,,,,,,,,,,,,,,,,,,
ST. LUKE'S METHODIST HOSPITAL,1026 A AVENUE NE,CEDAR RAPIDS,IA,52402,GENERAL ACUTE CARE,OPEN,USA,41.98523772,-91.66058668,,,,,,,,,,,,,,,,,,
REGIONAL HEALTH SERVICES OF HOWARD COUNTY,235 EIGHTH AVENUE WEST,CRESCO,IA,52136,CRITICAL ACCESS,OPEN,USA,43.38137658,-92.1179944,,,,,,,,,,,,,,,,,,
INDEPENDENCE STATE HOSPITAL,2277 IOWA AVENUE,INDEPENDENCE,IA,50644,PSYCHIATRIC,OPEN,USA,42.45696119,-91.9262367,,,,,,,,,,,,,,,,,,
MERCY MEDICAL CENTER-CLINTON,1410 NORTH 4TH STREET,CLINTON,IA,52732,GENERAL ACUTE CARE,OPEN,USA,41.86150182,-90.18901553,,,,,,,,,,,,,,,,,,
CENTRAL COMMUNITY HOSPITAL,901 DAVIDSON STREET NORTHWEST,ELKADER,IA,52043,CRITICAL ACCESS,OPEN,USA,42.85667009,-91.40757287,,,,,,,,,,,,,,,,,,
SKIFF MEDICAL CENTER,204 N FOURTH AVE E,NEWTON,IA,50208,GENERAL ACUTE CARE,OPEN,USA,41.70306545,-93.05162676,,,,,,,,,,,,,,,,,,
MARENGO MEMORIAL HOSPITAL,300 MAY STREET - BOX 228,MARENGO,IA,52301,CRITICAL ACCESS,OPEN,USA,41.80212617,-92.07351711,,,,,,,,,,,,,,,,,,
BUCHANAN COUNTY HEALTH CENTER,1600 FIRST STREET EAST,INDEPENDENCE,IA,50644,CRITICAL ACCESS,OPEN,USA,42.47034136,-91.87442373,,,,,,,,,,,,,,,,,,
NORTH IOWA MEDICAL CENTER WEST CAMPUS,910 NORTH EISENHOWER AVENUE,MASON CITY,IA,50401,GENERAL ACUTE CARE,OPEN,USA,43.15556032,-93.26437654,,,,,,,,,,,,,,,,,,
MENTAL HEALTH INSTITUTE,1200 EAST WASHINGTON STREET,MOUNT PLEASANT,IA,52641,PSYCHIATRIC,OPEN,USA,40.95554287,-91.53594938,,,,,,,,,,,,,,,,,,
FINLEY HOSPITAL,350 NORTH GRANDVIEW AVENUE,DUBUQUE,IA,52001,GENERAL ACUTE CARE,OPEN,USA,42.49625698,-90.68615902,,,,,,,,,,,,,,,,,,
HENRY COUNTY HEALTH CENTER,407 S WHITE ST,MOUNT PLEASANT,IA,52641,CRITICAL ACCESS,OPEN,USA,40.96229764,-91.55950957,,,,,,,,,,,,,,,,,,
KEOKUK COUNTY HEALTH CENTER,23019 HIGHWAY 149,SIGOURNEY,IA,52591,CRITICAL ACCESS,OPEN,USA,41.3225069,-92.20608695,,,,,,,,,,,,,,,,,,
MERCY MEDICAL CENTER-DES MOINES,1111 6TH AVE,DES MOINES,IA,50314,GENERAL ACUTE CARE,OPEN,USA,41.59878159,-93.62311914,,,,,,,,,,,,,,,,,,
METHODIST JENNIE EDMUNDSON,933 EAST PIERCE STREET,COUNCIL BLUFFS,IA,51503,GENERAL ACUTE CARE,OPEN,USA,41.26858246,-95.83535747,,,,,,,,,,,,,,,,,,
VA CENTRAL IOWA HEALTHCARE SYSTEM,3600 30TH STREET,DES MOINES,IA,50310,MILITARY,OPEN,USA,41.62775145,-93.66067216,,,,,,,,,,,,,,,,,,
DAVIS COUNTY HOSPITAL,509 NORTH MADISON STREET,BLOOMFIELD,IA,52537,CRITICAL ACCESS,OPEN,USA,40.75917145,-92.41552486,,,,,,,,,,,,,,,,,,
GEORGE C GRAPE COMMUNITY HOSPITAL,2959 US HIGHWAY 275,HAMBURG,IA,51640,CRITICAL ACCESS,OPEN,USA,40.62049313,-95.65062315,,,,,,,,,,,,,,,,,,
GRUNDY COUNTY MEMORIAL HOSPITAL,201 EAST J AVENUE,GRUNDY CENTER,IA,50638,CRITICAL ACCESS,OPEN,USA,42.35939319,-92.76196328,,,,,,,,,,,,,,,,,,
GUTTENBERG MUNICIPAL HOSPITAL,200 MAIN STREET,GUTTENBERG,IA,52052,CRITICAL ACCESS,OPEN,USA,42.78612754,-91.09946116,,,,,,,,,,,,,,,,,,
HANCOCK COUNTY HEALTH SYSTEM,532 1ST ST NW,BRITT,IA,50423,CRITICAL ACCESS,OPEN,USA,43.09821403,-93.80819526,,,,,,,,,,,,,,,,,,
CONTINUING CARE HOSPITAL,1026 A AVENUE NE,CEDAR RAPIDS,IA,52402,LONG TERM CARE,OPEN,USA,41.98573741,-91.65971818,,,,,,,,,,,,,,,,,,
SELECT SPECIALTY HOSPITAL - DES MOINES,1111 6TH AVENUE,DES MOINES,IA,50314,LONG TERM CARE,OPEN,USA,41.59887677,-93.62211382,,,,,,,,,,,,,,,,,,
MERCY REHABILITATION SERVICES,638 SOUTH BLUFF ROAD,CLINTON,IA,52732,GENERAL ACUTE CARE,OPEN,USA,41.84002429,-90.21374357,,,,,,,,,,,,,,,,,,
BEAR LAKE MEMORIAL HOSPITAL,164 SOUTH FIFTH STREET,MONTPELIER,ID,83254,GENERAL ACUTE CARE,OPEN,USA,42.31616307,-111.3002739,,,,,,,,,,,,,,,,,,
BINGHAM MEMORIAL HOSPITAL,98 POPLAR STREET,BLACKFOOT,ID,83221,GENERAL ACUTE CARE,OPEN,USA,43.19323972,-112.3468313,,,,,,,,,,,,,,,,,,
IDAHO DOCTORS HOSPITAL,350 NORTH MERIDIAN ST,BLACKFOOT,ID,83221,GENERAL ACUTE CARE,OPEN,USA,43.19630209,-112.3541696,,,,,,,,,,,,,,,,,,
MOUNTAIN VIEW HOSPITAL,2325 CORONADO STREET,IDAHO FALLS,ID,83404,GENERAL ACUTE CARE,OPEN,USA,43.47436602,-111.9879207,,,,,,,,,,,,,,,,,,
NORTHERN IDAHO ADVANCED CARE HOSPITAL,600 N. CECIL ROAD,POST FALLS,ID,83854,LONG TERM CARE,OPEN,USA,47.71345693,-116.9038657,,,,,,,,,,,,,,,,,,
NORTHWEST SPECIALTY HOSPITAL,1593 EAST POLSTON AVENUE,POST FALLS,ID,83854,GENERAL ACUTE CARE,OPEN,USA,47.71545568,-116.9243885,,,,,,,,,,,,,,,,,,
REHABILITATION HOSPITAL OF THE NORTHWEST,3372 E JENALAN AVE,POST FALLS,ID,83854,REHABILITATION,OPEN,USA,47.71294297,-116.9020097,,,,,,,,,,,,,,,,,,
PORTNEUF MEDICAL CENTER,777 HOSPITAL WAY,POCATELLO,ID,83201,GENERAL ACUTE CARE,OPEN,USA,42.87385301,-112.420762,,,,,,,,,,,,,,,,,,
SAFE HAVEN HOSPITAL OF POCATELLO,1200 HOSPITAL WAY,POCATELLO,ID,83201,PSYCHIATRIC,OPEN,USA,42.86802809,-112.4163862,,,,,,,,,,,,,,,,,,
SAFE HAVEN HOSPITAL OF TREASURE VALLEY,8050 NORTHVIEW STREET,BOISE,ID,83704,PSYCHIATRIC,OPEN,USA,43.62718132,-116.2824628,,,,,,,,,,,,,,,,,,
